window,symbol,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio
2023 Sideways,002115.SZ,2023-10-30,2023-11-06,7.99,7.77,-0.027534418022528206,-0.030634418022528205,100,0.0031
2023 Sideways,000656.SZ,2023-10-30,2023-11-06,1.65,1.63,-0.012121212121212088,-0.015221212121212089,900,0.0031
2023 Sideways,002178.SZ,2023-10-30,2023-11-06,4.8,4.71,-0.018749999999999933,-0.021849999999999932,300,0.0031
2023 Sideways,300053.SZ,2023-10-30,2023-11-06,13.11,13.02,-0.006864988558352381,-0.009964988558352381,100,0.0031
2023 Sideways,000021.SZ,2023-10-31,2023-11-07,17.45,17.7,0.014326647564469885,0.011226647564469885,100,0.0031
2023 Sideways,002129.SZ,2023-10-31,2023-11-07,18.49,18.68,0.010275824770145991,0.007175824770145991,100,0.0031
2023 Sideways,000752.SZ,2023-10-31,2023-11-07,6.83,7.21,0.05563689604685207,0.05253689604685207,300,0.0031
2023 Sideways,000536.SZ,2023-10-31,2023-11-07,3.75,3.82,0.01866666666666661,0.015566666666666609,700,0.0031
2023 Sideways,002322.SZ,2023-10-31,2023-11-07,12.31,13.13,0.066612510154346,0.06351251015434599,200,0.0031
2023 Sideways,000625.SZ,2023-10-31,2023-11-07,15.18,15.97,0.05204216073781298,0.04894216073781298,100,0.0031
2023 Sideways,000921.SZ,2023-10-31,2023-11-07,23.72,22.73,-0.041736930860033716,-0.044836930860033715,100,0.0031
2023 Sideways,000541.SZ,2023-11-01,2023-11-08,7.61,7.4,-0.02759526938239154,-0.03069526938239154,600,0.0031
2023 Sideways,000670.SZ,2023-11-01,2023-11-08,7.29,7.23,-0.008230452674897082,-0.011330452674897082,700,0.0031
2023 Sideways,300102.SZ,2023-11-01,2023-11-08,8.1,8.09,-0.0012345679012345512,-0.0043345679012345515,600,0.0031
2023 Sideways,000615.SZ,2023-11-01,2023-11-08,3.7,3.6,-0.027027027027027084,-0.030127027027027083,1400,0.0031
2023 Sideways,001298.SZ,2023-11-02,2023-11-09,28.5,30.82,0.08140350877192981,0.0783035087719298,2300,0.0031
2023 Sideways,000609.SZ,2023-11-02,2023-11-09,6.39,6.17,-0.034428794992175216,-0.037528794992175214,10200,0.0031
2023 Sideways,000766.SZ,2023-11-02,2023-11-09,11.55,12.45,0.07792207792207773,0.07482207792207772,5600,0.0031
2023 Sideways,002316.SZ,2023-11-02,2023-11-09,5.72,6.03,0.05419580419580439,0.05109580419580439,11500,0.0031
2023 Sideways,300123.SZ,2023-11-02,2023-11-09,8.43,8.35,-0.009489916963226541,-0.012589916963226542,7800,0.0031
2023 Sideways,002232.SZ,2023-11-02,2023-11-09,17.37,18.52,0.06620610247553249,0.06310610247553249,3700,0.0031
2023 Sideways,002410.SZ,2023-11-02,2023-11-09,17.81,20.68,0.16114542391914655,0.15804542391914655,3600,0.0031
2023 Sideways,001270.SZ,2023-11-02,2023-11-09,81.0,84.92,0.04839506172839503,0.04529506172839503,800,0.0031
2023 Sideways,300604.SZ,2023-11-02,2023-11-09,38.15,42.0,0.10091743119266061,0.0978174311926606,1700,0.0031
2023 Sideways,000546.SZ,2023-11-02,2023-11-09,7.11,7.35,0.033755274261603185,0.030655274261603187,9200,0.0031
2023 Sideways,002238.SZ,2023-11-03,2023-11-10,8.75,12.82,0.4651428571428571,0.25,800,0.0031
2023 Sideways,000158.SZ,2023-11-03,2023-11-10,9.58,10.23,0.06784968684759929,0.06474968684759928,700,0.0031
2023 Sideways,002119.SZ,2023-11-03,2023-11-10,14.02,14.2,0.012838801711840153,0.009738801711840153,500,0.0031
2023 Sideways,001367.SZ,2023-11-03,2023-11-10,51.49,46.8,-0.0910856476985823,-0.0941856476985823,100,0.0031
2023 Sideways,300105.SZ,2023-11-03,2023-11-10,6.62,6.62,0.0,-0.0031,1000,0.0031
2023 Sideways,002213.SZ,2023-11-03,2023-11-10,15.15,15.1,-0.0033003300330033403,-0.006400330033003341,400,0.0031
2023 Sideways,000892.SZ,2023-11-06,2023-11-13,4.25,4.16,-0.02117647058823524,-0.02427647058823524,500,0.0031
2023 Sideways,000676.SZ,2023-11-06,2023-11-13,8.71,8.47,-0.027554535017221604,-0.030654535017221603,200,0.0031
2023 Sideways,000677.SZ,2023-11-07,2023-11-14,3.87,3.2,-0.17312661498708004,-0.17622661498708003,700,0.0031
2023 Sideways,002322.SZ,2023-11-07,2023-11-14,13.2,13.52,0.024242424242424176,0.021142424242424178,200,0.0031
2023 Sideways,000752.SZ,2023-11-07,2023-11-14,7.13,7.93,0.11220196353436185,0.10910196353436184,400,0.0031
2023 Sideways,000925.SZ,2023-11-07,2023-11-14,9.49,9.83,0.035827186512118026,0.03272718651211803,300,0.0031
2023 Sideways,000045.SZ,2023-11-07,2023-11-14,12.47,13.29,0.06575781876503606,0.06265781876503605,200,0.0031
2023 Sideways,000802.SZ,2023-11-08,2023-11-15,6.78,6.19,-0.08702064896755157,-0.09012064896755158,500,0.0031
2023 Sideways,000756.SZ,2023-11-08,2023-11-15,22.3,21.77,-0.02376681614349785,-0.026866816143497847,100,0.0031
2023 Sideways,000034.SZ,2023-11-08,2023-11-15,33.36,34.0,0.01918465227817756,0.016084652278177562,100,0.0031
2023 Sideways,000520.SZ,2023-11-08,2023-11-15,3.61,3.1,-0.1412742382271468,-0.1443742382271468,1000,0.0031
2023 Sideways,000615.SZ,2023-11-08,2023-11-15,3.6,4.17,0.15833333333333321,0.15523333333333322,1000,0.0031
2023 Sideways,002229.SZ,2023-11-08,2023-11-15,37.52,36.08,-0.03837953091684443,-0.04147953091684443,100,0.0031
2023 Sideways,001326.SZ,2023-11-09,2023-11-16,59.66,59.73,0.0011733154542405977,-0.0019266845457594022,1200,0.0031
2023 Sideways,000697.SZ,2023-11-09,2023-11-16,5.58,6.15,0.10215053763440873,0.09905053763440873,13800,0.0031
2023 Sideways,001314.SZ,2023-11-09,2023-11-16,44.5,41.24,-0.07325842696629215,-0.07635842696629215,1700,0.0031
2023 Sideways,000004.SZ,2023-11-09,2023-11-16,18.3,18.64,0.01857923497267766,0.01547923497267766,4200,0.0031
2023 Sideways,002232.SZ,2023-11-09,2023-11-16,18.22,19.94,0.09440175631174541,0.0913017563117454,4200,0.0031
2023 Sideways,000766.SZ,2023-11-09,2023-11-16,11.96,14.6,0.2207357859531771,0.21763578595317712,6400,0.0031
2023 Sideways,002658.SZ,2023-11-09,2023-11-16,7.79,8.45,0.08472400513478817,0.08162400513478817,9900,0.0031
2023 Sideways,002410.SZ,2023-11-09,2023-11-16,20.61,20.63,0.0009704027171275609,-0.002129597282872439,3700,0.0031
2023 Sideways,000536.SZ,2023-11-09,2023-11-16,3.75,4.06,0.08266666666666667,0.07956666666666666,20500,0.0031
2023 Sideways,002238.SZ,2023-11-10,2023-11-17,13.2,12.53,-0.05075757575757578,-0.05385757575757578,300,0.0031
2023 Sideways,001298.SZ,2023-11-10,2023-11-17,35.95,33.8,-0.05980528511821992,-0.06290528511821993,100,0.0031
2023 Sideways,000158.SZ,2023-11-10,2023-11-17,10.42,10.37,-0.004798464491362786,-0.007898464491362786,400,0.0031
2023 Sideways,300604.SZ,2023-11-10,2023-11-17,41.58,39.88,-0.040885040885040747,-0.043985040885040745,100,0.0031
2023 Sideways,300102.SZ,2023-11-10,2023-11-17,8.18,8.42,0.02933985330073363,0.026239853300733633,600,0.0031
2023 Sideways,000572.SZ,2023-11-10,2023-11-17,5.1,6.05,0.18627450980392157,0.18317450980392158,1000,0.0031
2023 Sideways,000625.SZ,2023-11-10,2023-11-17,15.98,16.51,0.033166458072590776,0.030066458072590778,300,0.0031
2023 Sideways,300303.SZ,2023-11-10,2023-11-17,5.93,6.11,0.030354131534570117,0.027254131534570118,800,0.0031
2023 Sideways,000609.SZ,2023-11-10,2023-11-17,6.28,6.29,0.0015923566878981443,-0.0015076433121018556,800,0.0031
2023 Sideways,002181.SZ,2023-11-13,2023-11-20,5.3,5.54,0.04528301886792452,0.04218301886792452,400,0.0031
2023 Sideways,000908.SZ,2023-11-13,2023-11-20,3.72,3.58,-0.037634408602150615,-0.040734408602150614,600,0.0031
2023 Sideways,000936.SZ,2023-11-13,2023-11-20,9.56,9.51,-0.005230125523012608,-0.008330125523012608,200,0.0031
2023 Sideways,000503.SZ,2023-11-13,2023-11-20,13.38,14.88,0.11210762331838575,0.10900762331838575,100,0.0031
2023 Sideways,000676.SZ,2023-11-13,2023-11-20,8.55,9.02,0.054970760233918003,0.051870760233918005,200,0.0031
2023 Sideways,002178.SZ,2023-11-14,2023-11-21,5.79,6.6,0.13989637305699465,0.13679637305699466,400,0.0031
2023 Sideways,000550.SZ,2023-11-14,2023-11-21,19.66,21.64,0.10071210579857581,0.09761210579857581,100,0.0031
2023 Sideways,000752.SZ,2023-11-14,2023-11-21,7.91,7.32,-0.07458912768647274,-0.07768912768647275,300,0.0031
2023 Sideways,000541.SZ,2023-11-14,2023-11-21,7.56,7.42,-0.01851851851851849,-0.02161851851851849,300,0.0031
2023 Sideways,002322.SZ,2023-11-14,2023-11-21,13.47,13.21,-0.019302152932442418,-0.022402152932442417,200,0.0031
2023 Sideways,000925.SZ,2023-11-14,2023-11-21,9.94,9.57,-0.037223340040241415,-0.040323340040241414,200,0.0031
2023 Sideways,000546.SZ,2023-11-15,2023-11-22,7.78,7.56,-0.028277634961439646,-0.031377634961439645,500,0.0031
2023 Sideways,000034.SZ,2023-11-15,2023-11-22,33.6,33.0,-0.017857142857142905,-0.020957142857142903,100,0.0031
2023 Sideways,000615.SZ,2023-11-15,2023-11-22,4.07,4.0,-0.017199017199017286,-0.020299017199017284,1000,0.0031
2023 Sideways,002329.SZ,2023-11-15,2023-11-22,6.2,5.73,-0.07580645161290323,-0.07890645161290323,600,0.0031
2023 Sideways,001306.SZ,2023-11-16,2023-11-23,105.18,95.59,-0.09117702985358433,-0.09427702985358434,800,0.0031
2023 Sideways,000766.SZ,2023-11-16,2023-11-23,14.67,16.3,0.11111111111111116,0.10801111111111115,6200,0.0031
2023 Sideways,002232.SZ,2023-11-16,2023-11-23,20.1,20.38,0.013930348258706315,0.010830348258706315,4500,0.0031
2023 Sideways,301306.SZ,2023-11-16,2023-11-23,45.92,41.71,-0.09168118466898956,-0.09478118466898956,2000,0.0031
2023 Sideways,300301.SZ,2023-11-16,2023-11-23,1.92,1.89,-0.015625,-0.018725,47800,0.0031
2023 Sideways,000536.SZ,2023-11-16,2023-11-23,4.02,4.32,0.074626865671642,0.071526865671642,22800,0.0031
2023 Sideways,000697.SZ,2023-11-16,2023-11-23,6.15,6.21,0.009756097560975618,0.006656097560975618,14900,0.0031
2023 Sideways,000782.SZ,2023-11-16,2023-11-23,5.86,5.62,-0.04095563139931746,-0.04405563139931746,15600,0.0031
2023 Sideways,000572.SZ,2023-11-17,2023-11-24,6.28,5.86,-0.06687898089171973,-0.06997898089171974,2000,0.0031
2023 Sideways,002238.SZ,2023-11-17,2023-11-24,12.45,13.51,0.08514056224899602,0.08204056224899602,1000,0.0031
2023 Sideways,000892.SZ,2023-11-17,2023-11-24,4.11,4.43,0.07785888077858871,0.07475888077858871,3100,0.0031
2023 Sideways,001298.SZ,2023-11-17,2023-11-24,33.51,30.46,-0.0910176066845717,-0.09411760668457171,300,0.0031
2023 Sideways,000863.SZ,2023-11-20,2023-11-27,4.64,4.11,-0.11422413793103436,-0.11732413793103437,200,0.0031
2023 Sideways,000676.SZ,2023-11-20,2023-11-27,8.91,8.23,-0.07631874298540964,-0.07941874298540964,100,0.0031
2023 Sideways,000710.SZ,2023-11-20,2023-11-27,12.73,13.55,0.06441476826394354,0.061314768263943546,100,0.0031
2023 Sideways,000045.SZ,2023-11-20,2023-11-27,12.0,11.76,-0.020000000000000018,-0.023100000000000016,100,0.0031
2023 Sideways,002195.SZ,2023-11-20,2023-11-27,3.87,3.23,-0.16537467700258401,-0.168474677002584,300,0.0031
2023 Sideways,000925.SZ,2023-11-21,2023-11-28,9.47,9.71,0.025343189017951406,0.022243189017951408,200,0.0031
2023 Sideways,002178.SZ,2023-11-21,2023-11-28,6.4,5.66,-0.11562499999999998,-0.11872499999999998,300,0.0031
2023 Sideways,300053.SZ,2023-11-21,2023-11-28,16.13,14.96,-0.0725356478611282,-0.07563564786112821,100,0.0031
2023 Sideways,000752.SZ,2023-11-21,2023-11-28,7.3,7.32,0.00273972602739736,-0.00036027397260263985,300,0.0031
2023 Sideways,000609.SZ,2023-11-21,2023-11-28,6.99,6.66,-0.047210300429184504,-0.0503103004291845,300,0.0031
2023 Sideways,000681.SZ,2023-11-21,2023-11-28,16.5,15.69,-0.049090909090909074,-0.05219090909090907,100,0.0031
2023 Sideways,002115.SZ,2023-11-21,2023-11-28,8.41,7.81,-0.07134363852556491,-0.07444363852556492,200,0.0031
2023 Sideways,000158.SZ,2023-11-21,2023-11-28,9.67,9.47,-0.020682523267838593,-0.02378252326783859,200,0.0031
2023 Sideways,000006.SZ,2023-11-22,2023-11-29,5.3,4.59,-0.13396226415094337,-0.13706226415094336,400,0.0031
2023 Sideways,300056.SZ,2023-11-22,2023-11-29,8.24,8.92,0.08252427184466016,0.07942427184466015,200,0.0031
2023 Sideways,000801.SZ,2023-11-22,2023-11-29,8.34,8.87,0.06354916067146266,0.06044916067146266,200,0.0031
2023 Sideways,000503.SZ,2023-11-22,2023-11-29,14.9,14.14,-0.051006711409395944,-0.05410671140939594,100,0.0031
2023 Sideways,000518.SZ,2023-11-22,2023-11-29,3.77,3.7,-0.018567639257294433,-0.02166763925729443,500,0.0031
2023 Sideways,000029.SZ,2023-11-22,2023-11-29,12.69,12.37,-0.025216706067769934,-0.028316706067769933,100,0.0031
2023 Sideways,000550.SZ,2023-11-22,2023-11-29,20.8,20.83,0.0014423076923075762,-0.0016576923076924237,100,0.0031
2023 Sideways,002181.SZ,2023-11-22,2023-11-29,5.78,5.23,-0.09515570934256057,-0.09825570934256057,300,0.0031
2023 Sideways,000665.SZ,2023-11-22,2023-11-29,5.72,5.4,-0.055944055944055826,-0.059044055944055825,300,0.0031
2023 Sideways,000670.SZ,2023-11-23,2023-11-30,8.75,7.09,-0.18971428571428572,-0.19281428571428572,8300,0.0031
2023 Sideways,000766.SZ,2023-11-23,2023-11-30,15.92,17.16,0.07788944723618085,0.07478944723618085,4500,0.0031
2023 Sideways,000536.SZ,2023-11-23,2023-11-30,4.33,3.73,-0.1385681293302541,-0.14166812933025408,16800,0.0031
2023 Sideways,002232.SZ,2023-11-23,2023-11-30,20.38,18.53,-0.09077526987242379,-0.0938752698724238,3500,0.0031
2023 Sideways,301306.SZ,2023-11-23,2023-11-30,42.25,40.48,-0.04189349112426044,-0.04499349112426044,1700,0.0031
2023 Sideways,001309.SZ,2023-11-23,2023-11-30,89.0,92.11,0.0349438202247192,0.0318438202247192,800,0.0031
2023 Sideways,002331.SZ,2023-11-23,2023-11-30,10.11,9.91,-0.01978239366963397,-0.022882393669633967,7100,0.0031
2023 Sideways,000656.SZ,2023-11-23,2023-11-30,1.9,1.78,-0.06315789473684208,-0.06625789473684209,38200,0.0031
2023 Sideways,000625.SZ,2023-11-23,2023-11-30,17.73,20.38,0.14946418499717984,0.14636418499717985,4100,0.0031
2023 Sideways,001306.SZ,2023-11-23,2023-11-30,94.01,90.88,-0.0332943303903841,-0.036394330390384096,700,0.0031
2023 Sideways,002238.SZ,2023-11-24,2023-12-01,12.8,12.67,-0.010156250000000089,-0.01325625000000009,500,0.0031
2023 Sideways,000633.SZ,2023-11-24,2023-12-01,8.3,7.3,-0.12048192771084343,-0.12358192771084343,800,0.0031
2023 Sideways,000572.SZ,2023-11-24,2023-12-01,5.92,6.01,0.01520270270270263,0.01210270270270263,1100,0.0031
2023 Sideways,001317.SZ,2023-11-24,2023-12-01,44.64,37.92,-0.15053763440860213,-0.15363763440860212,100,0.0031
2023 Sideways,000034.SZ,2023-11-24,2023-12-01,31.8,32.54,0.02327044025157221,0.020170440251572212,200,0.0031
2023 Sideways,000892.SZ,2023-11-24,2023-12-01,4.25,4.41,0.03764705882352937,0.03454705882352937,1500,0.0031
2023 Sideways,000403.SZ,2023-11-24,2023-12-01,26.81,29.3,0.09287579261469614,0.08977579261469613,200,0.0031
2023 Sideways,002077.SZ,2023-11-24,2023-12-01,16.04,15.91,-0.008104738154613433,-0.011204738154613434,400,0.0031
2023 Sideways,300965.SZ,2023-11-24,2023-12-01,55.7,55.3,-0.007181328545781018,-0.010281328545781019,100,0.0031
2023 Sideways,000863.SZ,2023-11-27,2023-12-04,4.11,4.11,0.0,-0.0031,300,0.0031
2023 Sideways,000710.SZ,2023-11-27,2023-12-04,13.1,14.2,0.08396946564885499,0.08086946564885499,100,0.0031
2023 Sideways,000676.SZ,2023-11-27,2023-12-04,8.28,8.55,0.03260869565217406,0.02950869565217406,100,0.0031
2023 Sideways,002119.SZ,2023-11-27,2023-12-04,13.93,13.9,-0.002153625269203152,-0.0052536252692031524,100,0.0031
2023 Sideways,000697.SZ,2023-11-27,2023-12-04,6.48,6.21,-0.04166666666666674,-0.04476666666666674,200,0.0031
2023 Sideways,002058.SZ,2023-11-28,2023-12-05,14.85,12.5,-0.1582491582491582,-0.1613491582491582,300,0.0031
2023 Sideways,300241.SZ,2023-11-28,2023-12-05,6.75,5.48,-0.18814814814814806,-0.19124814814814806,700,0.0031
2023 Sideways,000800.SZ,2023-11-28,2023-12-05,10.4,9.37,-0.09903846153846163,-0.10213846153846164,400,0.0031
2023 Sideways,000925.SZ,2023-11-28,2023-12-05,9.58,9.4,-0.018789144050104345,-0.021889144050104344,500,0.0031
2023 Sideways,000518.SZ,2023-11-29,2023-12-06,3.54,3.67,0.03672316384180796,0.03362316384180796,600,0.0031
2023 Sideways,000609.SZ,2023-11-29,2023-12-06,7.5,7.55,0.006666666666666599,0.0035666666666665987,300,0.0031
2023 Sideways,000503.SZ,2023-11-29,2023-12-06,14.14,14.28,0.00990099009900991,0.0068009900990099095,100,0.0031
2023 Sideways,300056.SZ,2023-11-29,2023-12-06,8.87,7.97,-0.10146561443066515,-0.10456561443066516,200,0.0031
2023 Sideways,000801.SZ,2023-11-29,2023-12-06,8.87,8.47,-0.04509582863585104,-0.04819582863585104,200,0.0031
2023 Sideways,300053.SZ,2023-11-29,2023-12-06,14.45,14.07,-0.02629757785467124,-0.029397577854671238,100,0.0031
2023 Sideways,000766.SZ,2023-11-30,2023-12-07,17.29,21.51,0.2440717177559284,0.2409717177559284,5000,0.0031
2023 Sideways,002331.SZ,2023-11-30,2023-12-07,9.7,8.96,-0.07628865979381427,-0.07938865979381428,8900,0.0031
2023 Sideways,000625.SZ,2023-11-30,2023-12-07,20.44,18.93,-0.07387475538160482,-0.07697475538160482,4200,0.0031
2023 Sideways,002232.SZ,2023-11-30,2023-12-07,18.5,19.29,0.04270270270270271,0.03960270270270271,4700,0.0031
2023 Sideways,000536.SZ,2023-11-30,2023-12-07,3.68,3.47,-0.057065217391304324,-0.06016521739130432,23600,0.0031
2023 Sideways,002129.SZ,2023-11-30,2023-12-07,16.62,15.78,-0.05054151624548742,-0.053641516245487415,5200,0.0031
2023 Sideways,001306.SZ,2023-11-30,2023-12-07,90.0,94.23,0.04700000000000015,0.043900000000000154,900,0.0031
2023 Sideways,000988.SZ,2023-11-30,2023-12-07,29.4,29.62,0.007482993197279075,0.004382993197279075,2900,0.0031
2023 Sideways,002238.SZ,2023-12-01,2023-12-08,12.9,15.05,0.16666666666666674,0.16356666666666675,1000,0.0031
2023 Sideways,000403.SZ,2023-12-01,2023-12-08,29.13,28.87,-0.008925506350840995,-0.012025506350840995,400,0.0031
2023 Sideways,000572.SZ,2023-12-01,2023-12-08,5.99,5.5,-0.08180300500834725,-0.08490300500834726,2100,0.0031
2023 Sideways,000670.SZ,2023-12-01,2023-12-08,7.21,7.5,0.04022191400832176,0.03712191400832176,1800,0.0031
2023 Sideways,000838.SZ,2023-12-01,2023-12-08,3.94,3.66,-0.07106598984771573,-0.07416598984771573,3300,0.0031
2023 Sideways,000710.SZ,2023-12-05,2023-12-12,15.62,13.53,-0.1338028169014085,-0.1369028169014085,100,0.0031
2023 Sideways,000762.SZ,2023-12-05,2023-12-12,27.9,27.7,-0.007168458781361964,-0.010268458781361964,100,0.0031
2023 Sideways,000615.SZ,2023-12-05,2023-12-12,3.46,3.47,0.0028901734104047616,-0.00020982658959523828,800,0.0031
2023 Sideways,000868.SZ,2023-12-05,2023-12-12,6.12,5.89,-0.03758169934640532,-0.040681699346405316,400,0.0031
2023 Sideways,000155.SZ,2023-12-05,2023-12-12,12.89,12.69,-0.015515903801396558,-0.018615903801396556,200,0.0031
2023 Sideways,000656.SZ,2023-12-05,2023-12-12,1.79,1.9,0.06145251396648033,0.05835251396648033,1600,0.0031
2023 Sideways,000676.SZ,2023-12-05,2023-12-12,8.14,8.56,0.051597051597051635,0.04849705159705164,300,0.0031
2023 Sideways,000518.SZ,2023-12-06,2023-12-13,3.63,3.57,-0.016528925619834767,-0.019628925619834765,600,0.0031
2023 Sideways,000609.SZ,2023-12-06,2023-12-13,7.34,8.42,0.14713896457765663,0.14403896457765664,300,0.0031
2023 Sideways,002174.SZ,2023-12-06,2023-12-13,13.16,13.22,0.004559270516717451,0.0014592705167174509,100,0.0031
2023 Sideways,000802.SZ,2023-12-06,2023-12-13,7.9,7.4,-0.06329113924050633,-0.06639113924050634,300,0.0031
2023 Sideways,002058.SZ,2023-12-06,2023-12-13,12.9,13.62,0.055813953488371926,0.05271395348837193,100,0.0031
2023 Sideways,000546.SZ,2023-12-06,2023-12-13,8.32,7.95,-0.044471153846153855,-0.04757115384615385,200,0.0031
2023 Sideways,001326.SZ,2023-12-07,2023-12-14,49.75,48.83,-0.018492462311557878,-0.021592462311557876,1400,0.0031
2023 Sideways,000766.SZ,2023-12-07,2023-12-14,21.47,23.4,0.08989287377736366,0.08679287377736365,3200,0.0031
2023 Sideways,000681.SZ,2023-12-07,2023-12-14,17.81,16.61,-0.06737787759685565,-0.07047787759685566,3900,0.0031
2023 Sideways,002316.SZ,2023-12-07,2023-12-14,6.6,6.32,-0.042424242424242364,-0.04552424242424236,10500,0.0031
2023 Sideways,002331.SZ,2023-12-07,2023-12-14,8.88,8.72,-0.018018018018018056,-0.021118018018018055,7800,0.0031
2023 Sideways,000863.SZ,2023-12-07,2023-12-14,4.29,4.16,-0.030303030303030276,-0.033403030303030275,16200,0.0031
2023 Sideways,000625.SZ,2023-12-07,2023-12-14,18.72,18.24,-0.02564102564102566,-0.02874102564102566,3700,0.0031
2023 Sideways,002129.SZ,2023-12-07,2023-12-14,16.0,14.92,-0.0675,-0.07060000000000001,4300,0.0031
2023 Sideways,002933.SZ,2023-12-07,2023-12-14,31.61,33.79,0.06896551724137923,0.06586551724137922,2200,0.0031
2023 Sideways,000503.SZ,2023-12-07,2023-12-14,14.0,13.85,-0.010714285714285787,-0.013814285714285788,4900,0.0031
2023 Sideways,002238.SZ,2023-12-08,2023-12-15,13.55,15.22,0.12324723247232461,0.1201472324723246,600,0.0031
2023 Sideways,000049.SZ,2023-12-08,2023-12-15,27.02,26.22,-0.029607698001480443,-0.03270769800148044,300,0.0031
2023 Sideways,000403.SZ,2023-12-08,2023-12-15,28.86,28.37,-0.016978516978516933,-0.020078516978516932,200,0.0031
2023 Sideways,000988.SZ,2023-12-08,2023-12-15,32.39,31.17,-0.03766594627971598,-0.04076594627971598,200,0.0031
2023 Sideways,300456.SZ,2023-12-08,2023-12-15,24.58,23.62,-0.03905614320585826,-0.04215614320585826,300,0.0031
2023 Sideways,000801.SZ,2023-12-08,2023-12-15,7.9,7.95,0.006329113924050667,0.0032291139240506667,1000,0.0031
2023 Sideways,000670.SZ,2023-12-08,2023-12-15,7.41,7.14,-0.036437246963562764,-0.03953724696356276,1100,0.0031
2023 Sideways,001314.SZ,2023-12-11,2023-12-18,55.35,53.11,-0.04046973803071363,-0.04356973803071363,100,0.0031
